Numéro de département	Date	Nombre cumulé de cas	Source	Observations
16	16/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
17	16/03/2020	27	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
19	16/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
23	16/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
24	16/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
33	16/03/2020	24	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
40	16/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
47	16/03/2020	44	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
64	16/03/2020	18	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
79	16/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
86	16/03/2020	14	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
87	16/03/2020	2	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-16032020-1	aucune
16	17/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
17	17/03/2020	32	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
19	17/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
23	17/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
24	17/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
33	17/03/2020	42	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
40	17/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
47	17/03/2020	53	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
64	17/03/2020	21	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
79	17/03/2020	6	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
86	17/03/2020	25	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
87	17/03/2020	4	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-18032020	aucune
16	18/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
17	18/03/2020	33	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
19	18/03/2020	12	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
23	18/03/2020	5	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
24	18/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
33	18/03/2020	54	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
40	18/03/2020	14	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
47	18/03/2020	59	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
64	18/03/2020	27	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
79	18/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
86	18/03/2020	33	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
87	18/03/2020	8	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-19032020	aucune
16	19/03/2020	6	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
17	19/03/2020	38	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
19	19/03/2020	15	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
23	19/03/2020	9	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
24	19/03/2020	8	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
33	19/03/2020	63	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
40	19/03/2020	15	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
47	19/03/2020	63	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
64	19/03/2020	32	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
79	19/03/2020	8	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
86	19/03/2020	34	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
87	19/03/2020	12	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-20032020	aucune
16	20/03/2020	7	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
17	20/03/2020	42	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
19	20/03/2020	18	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
23	20/03/2020	12	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
24	20/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
33	20/03/2020	73	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
40	20/03/2020	18	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
47	20/03/2020	64	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
64	20/03/2020	40	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
79	20/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
86	20/03/2020	48	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
87	20/03/2020	15	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-21032020	aucune
16	21/03/2020	10	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
17	21/03/2020	49	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
19	21/03/2020	23	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
23	21/03/2020	12	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
24	21/03/2020	13	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
33	21/03/2020	106	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
40	21/03/2020	20	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
47	21/03/2020	65	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
64	21/03/2020	41	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
79	21/03/2020	11	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
86	21/03/2020	53	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
87	21/03/2020	21	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-22032020	aucune
OCC	26/02/2020	0	https://www.occitanie.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-confirme-en-occitanie-montpellier	Premier cas régional découvert le lendemain
OCC	27/02/2020	1	https://www.occitanie.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-confirme-en-occitanie-montpellier	aucune
OCC	28/02/2020	3	https://www.occitanie.ars.sante.fr/coronavirus-2-nouveaux-cas-confirmes-montpellier	aucune
OCC	01/03/2020	5	https://www.occitanie.ars.sante.fr/coronavirus-confirmation-de-2-nouveaux-cas-montpellier	aucune
OCC	02/03/2020	6	https://www.occitanie.ars.sante.fr/coronavirus-confirmation-dun-nouveau-cas-montpellier	aucune
OCC	03/03/2020	8	https://www.occitanie.ars.sante.fr/coronavirus-un-second-cas-confirme-dans-le-gard-et-un-patient-gueri-sorti-de-lhopital-montpellier	Deux cas gardois annoncés dans la journée (1er cas : https://www.occitanie.ars.sante.fr/coronavirus-confirmation-dun-premier-cas-dans-le-gard)
OCC	04/03/2020	10	https://www.occitanie.ars.sante.fr/coronavirus-confirmation-de-deux-premiers-cas-en-aveyron	aucune
OCC	05/03/2020	14	https://www.occitanie.ars.sante.fr/coronavirus-1-premier-cas-confirme-en-haute-garonne-2-nouveaux-cas-confirmes-en-aveyron-et-1	12 patients traités en Occitanie, mais 2 cas montpelliérains sont domiciliés dans les Hauts-de-France (suivant les conventions habituelles des ARS, ils seront donc comptabilisés dans les Hauts-de-France ; https://www.occitanie.ars.sante.fr/coronavirus-confirmation-de-deux-nouveaux-cas-montpellier)
OCC	06/03/2020	24	https://www.occitanie.ars.sante.fr/coronavirus-2-premiers-cas-confirmes-dans-le-tarn-1-nouveau-cas-dans-le-gard-2-dans-lherault-et-1 Après soustraction des 2 cas de patients domiciliés hors-Occitanie
OCC	07/03/2020	36	https://www.occitanie.ars.sante.fr/coronavirus-point-de-situation-en-occitanie-7-mars-22-h-30	aucune
OCC	08/03/2020	47	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	09/03/2020	60	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	10/03/2020	90	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	11/03/2020	118	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	12/03/2020	150	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	13/03/2020	175	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	14/03/2020	210	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	15/03/2020	254	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	16/03/2020	284	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	17/03/2020	311	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	18/03/2020	371	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	19/03/2020	444	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	20/03/2020	537	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	21/03/2020	611	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	22/03/2020	671	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
OCC	23/03/2020	767	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-occitanie	aucune
06	28/02/2020	1	https://www.paca.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-en-provence-alpes-cote-dazur	Pas très clair sur sa domiciliation, mais la patiente s'est rendue d'elle-même à un dépistage à Nice, donc je vais considérer qu'elle est domiciliée dans les Alpes-maritimes
13	03/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-dans-les-bouches-du-rhone	aucune
06	04/03/2020	10	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation	aucune
13	04/03/2020	7	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation	aucune
84	04/03/2020	0	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation	Selon les conventions des communiqués des ARS, le patient qui a transité par le Vaucluse et qui a été traité à Marseille est comptabilisé dans son département de résidence (la Drôme)
05	05/03/2020	3	https://www.paca.ars.sante.fr/coronavirus-prise-en-charge-de-trois-premiers-cas-dans-les-hautes-alpes	aucune
83	05/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-dans-le-var	aucune
06	05/03/2020	14	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-0	aucune
13	05/03/2020	7	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-0	aucune
84	05/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-0	Puisque cette personne est annoncée hospitalisée à Avignon, il doit s'agir d'une autre personne que le patient domicilié dans la Drôme
06	06/03/2020	17	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-6-mars	aucune
13	06/03/2020	7	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-6-mars	aucune
05	06/03/2020	5	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-6-mars	aucune
83	06/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-6-mars	aucune
84	06/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-6-mars	aucune
06	07/03/2020	17	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-7-mars	aucune
13	07/03/2020	10	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-7-mars	aucune
05	07/03/2020	6	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-7-mars	aucune
83	07/03/2020	2	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-7-mars	aucune
84	07/03/2020	2	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-7-mars	aucune
06	08/03/2020	21	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-8-mars	aucune
13	08/03/2020	15	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-8-mars	aucune
05	08/03/2020	8	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-8-mars	aucune
83	08/03/2020	5	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-8-mars	aucune
84	08/03/2020	3	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-8-mars	aucune
04	09/03/2020	1	https://www.paca.ars.sante.fr/coronavirus-prise-en-charge-dun-premier-cas-dans-les-alpes-de-haute-provence	aucune
06	09/03/2020	22	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-9-mars	aucune
13	09/03/2020	25	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-9-mars	aucune
05	09/03/2020	12	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-9-mars	aucune
83	09/03/2020	9	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-9-mars	aucune
84	09/03/2020	3	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-9-mars	aucune
04	10/03/2020	2	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
05	10/03/2020	14	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
06	10/03/2020	23	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
13	10/03/2020	37	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
83	10/03/2020	11	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
84	10/03/2020	3	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-10-mars	aucune
04	11/03/2020	3	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
05	11/03/2020	14	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
06	11/03/2020	32	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
13	11/03/2020	46	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
83	11/03/2020	13	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
84	11/03/2020	4	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-11-mars	aucune
04	12/03/2020	4	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
05	12/03/2020	15	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
06	12/03/2020	39	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
13	12/03/2020	67	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
83	12/03/2020	22	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
84	12/03/2020	4	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-du-12-mars	aucune
04	13/03/2020	4	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
05	13/03/2020	18	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
06	13/03/2020	43	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
13	13/03/2020	93	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
83	13/03/2020	48	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
84	13/03/2020	5	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-13-mars	aucune
04	17/03/2020	7	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
05	17/03/2020	25	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
06	17/03/2020	104	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
13	17/03/2020	237	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
83	17/03/2020	95	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
84	17/03/2020	13	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-17-mars	aucune
04	18/03/2020	7	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
05	18/03/2020	32	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
06	18/03/2020	110	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
13	18/03/2020	303	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
83	18/03/2020	103	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
84	18/03/2020	15	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-18-mars	aucune
04	19/03/2020	8	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
05	19/03/2020	31	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
06	19/03/2020	133	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
13	19/03/2020	377	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
83	19/03/2020	124	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
84	19/03/2020	17	https://www.paca.ars.sante.fr/coronavirus-en-provence-alpes-cote-dazur-point-de-situation-au-19-mars	aucune
04	20/03/2020	15	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
05	20/03/2020	34	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
06	20/03/2020	142	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
13	20/03/2020	408	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
83	20/03/2020	132	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
84	20/03/2020	24	https://www.paca.ars.sante.fr/coronavirus-en-paca-point-de-situation-du-20-mars-2020	aucune
04	21/03/2020	17	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
05	21/03/2020	35	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
06	21/03/2020	174	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
13	21/03/2020	572	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
83	21/03/2020	159	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
84	21/03/2020	32	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-21-mars-2020	aucune
04	22/03/2020	22	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
05	22/03/2020	42	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
06	22/03/2020	194	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
13	22/03/2020	827	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
83	22/03/2020	86	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
84	22/03/2020	45	https://www.paca.ars.sante.fr/coronavirus-point-de-situation-du-22-mars-2020-0	aucune
PDL	28/02/2020	4	https://www.pays-de-la-loire.ars.sante.fr/coronavirus-en-pays-de-la-loire-trois-nouveaux-cas-confirmes	Région de domiciliation de la 1ère patiente laissée ambiguë (https://www.pays-de-la-loire.ars.sante.fr/coronavirus-en-pays-de-la-loire-un-cas-confirme) ; dans le doute je considère qu'elle habite dans la région.
